BinaryPropagations,BoolPropagations,ExitCode,Propagations,Restarts,SATClauses,SATVars,SavileRowClauseOut,SavileRowTimeOut,SavileRowTotalTime,SolverMemOut,SolverNodes,SolverSatisfiable,SolverTimeOut,SolverTotalTime,TheoryPropagations,configuration,instance,problem,seed
NA,638773,Success,NA,6,1389,215,0,0,2.452,0,6893,1,0,1.234,98996,smt-lia-nested,killer16-sol50,killerSudoku2,1
NA,NA,Success,NA,NA,8215,7041,0,0,2.972,NA,NA,1,NA,2.04,NA,smt-nia-flat,killer16-sol50,killerSudoku2,1
NA,NA,Success,NA,NA,1389,215,0,0,2.221,NA,NA,1,NA,1.61,NA,smt-nia-nested,killer16-sol50,killerSudoku2,1
NA,NA,Success,NA,NA,NA,NA,0,0,1.963,NA,NA,1,0,17.129,NA,fzn2omt-bv-mathsat,killer16-sol50,killerSudoku2,1
NA,NA,Success,NA,NA,NA,NA,0,0,1.918,NA,NA,1,0,9.942,NA,fzn2omt-bv-z3,killer16-sol50,killerSudoku2,1
NA,NA,Success,NA,NA,NA,NA,0,0,2.116,NA,NA,1,0,45.795,NA,fzn2omt-int-mathsat,killer16-sol50,killerSudoku2,1
NA,NA,Success,NA,NA,NA,NA,0,0,2.041,NA,NA,1,0,80.615,NA,fzn2omt-int-z3,killer16-sol50,killerSudoku2,1
NA,NA,Success,NA,NA,38549,6987,0,0,2.814,0,NA,1,0,0.06,NA,sat,killer16-sol50,killerSudoku2,3
NA,NA,Success,NA,NA,NA,NA,0,0,1.433,NA,NA,1,0,0.228,NA,chuffed,killer16-sol50,killerSudoku2,3
NA,NA,Success,NA,NA,8215,7041,0,0,3.43,NA,NA,1,NA,4.324952037,NA,smt-bv-flat,killer16-sol50,killerSudoku2,3
NA,NA,Success,NA,NA,1389,215,0,0,2.172,NA,NA,1,NA,3.881295344,NA,smt-bv-nested,killer16-sol50,killerSudoku2,3
NA,NA,Success,NA,NA,1389,215,0,0,2.57,NA,NA,1,NA,18.68,NA,smt-bv-nested-z3,killer16-sol50,killerSudoku2,3
NA,NA,Success,NA,NA,3734,215,0,0,1.906,NA,NA,1,NA,5.87,NA,smt-bv-nested-z3-pairwisealldiff,killer16-sol50,killerSudoku2,3
NA,593736,Success,NA,12,41407,7301,0,0,1.994,0,3479,1,0,0.794,37558,smt-idl-flat,killer16-sol50,killerSudoku2,3
NA,593736,Success,NA,12,41407,7301,0,0,2.119,0,3479,1,0,0.731,37558,smt-idl-nested,killer16-sol50,killerSudoku2,3
NA,718708,Success,NA,4,8215,7041,0,0,3.084,0,4532,1,0,0.927,76381,smt-lia-flat,killer16-sol50,killerSudoku2,3
NA,717917,Success,NA,6,1389,215,0,0,2.453,0,7674,1,0,1.433,100856,smt-lia-nested,killer16-sol50,killerSudoku2,3
NA,NA,Success,NA,NA,8215,7041,0,0,3.176,NA,NA,1,NA,2.00,NA,smt-nia-flat,killer16-sol50,killerSudoku2,3
NA,NA,Success,NA,NA,1389,215,0,0,2.377,NA,NA,1,NA,1.48,NA,smt-nia-nested,killer16-sol50,killerSudoku2,3
NA,NA,Success,NA,NA,NA,NA,0,0,1.988,NA,NA,1,0,13.933,NA,fzn2omt-bv-mathsat,killer16-sol50,killerSudoku2,3
NA,NA,Success,NA,NA,NA,NA,0,0,2.027,NA,NA,1,0,9.884,NA,fzn2omt-bv-z3,killer16-sol50,killerSudoku2,3
NA,NA,Success,NA,NA,NA,NA,0,0,2.162,NA,NA,1,0,78.434,NA,fzn2omt-int-mathsat,killer16-sol50,killerSudoku2,3
NA,NA,Success,NA,NA,NA,NA,0,0,1.926,NA,NA,1,0,82.96,NA,fzn2omt-int-z3,killer16-sol50,killerSudoku2,3
NA,NA,Success,NA,NA,38549,6987,0,0,2.965,0,NA,1,0,0.05,NA,sat,killer16-sol50,killerSudoku2,8
NA,NA,Success,NA,NA,NA,NA,0,0,1.292,NA,NA,1,0,0.212,NA,chuffed,killer16-sol50,killerSudoku2,8
NA,NA,Success,NA,NA,8215,7041,0,0,2.926,NA,NA,1,NA,4.110965752,NA,smt-bv-flat,killer16-sol50,killerSudoku2,8
NA,NA,Success,NA,NA,1389,215,0,0,2.334,NA,NA,1,NA,4.200409249,NA,smt-bv-nested,killer16-sol50,killerSudoku2,8
NA,NA,Success,NA,NA,1389,215,0,0,2.785,NA,NA,1,NA,19.59,NA,smt-bv-nested-z3,killer16-sol50,killerSudoku2,8
NA,NA,Success,NA,NA,3734,215,0,0,1.931,NA,NA,1,NA,5.80,NA,smt-bv-nested-z3-pairwisealldiff,killer16-sol50,killerSudoku2,8
NA,408415,Success,NA,8,41407,7301,0,0,2.293,0,2542,1,0,0.651,26626,smt-idl-flat,killer16-sol50,killerSudoku2,8
NA,408415,Success,NA,8,41407,7301,0,0,1.944,0,2542,1,0,0.645,26626,smt-idl-nested,killer16-sol50,killerSudoku2,8
NA,1505474,Success,NA,6,8215,7041,0,0,3.381,0,6671,1,0,1.275,130282,smt-lia-flat,killer16-sol50,killerSudoku2,8
NA,874786,Success,NA,7,1389,215,0,0,2.531,0,8522,1,0,1.661,118368,smt-lia-nested,killer16-sol50,killerSudoku2,8
NA,NA,Success,NA,NA,8215,7041,0,0,3.157,NA,NA,1,NA,1.87,NA,smt-nia-flat,killer16-sol50,killerSudoku2,8
NA,NA,Success,NA,NA,1389,215,0,0,2.333,NA,NA,1,NA,1.52,NA,smt-nia-nested,killer16-sol50,killerSudoku2,8
NA,NA,Success,NA,NA,NA,NA,0,0,1.99,NA,NA,1,0,18.738,NA,fzn2omt-bv-mathsat,killer16-sol50,killerSudoku2,8
NA,NA,Success,NA,NA,NA,NA,0,0,1.984,NA,NA,1,0,9.703,NA,fzn2omt-bv-z3,killer16-sol50,killerSudoku2,8
NA,NA,Success,NA,NA,NA,NA,0,0,1.893,NA,NA,1,0,268.154,NA,fzn2omt-int-mathsat,killer16-sol50,killerSudoku2,8
NA,NA,Success,NA,NA,NA,NA,0,0,2.013,NA,NA,1,0,80.953,NA,fzn2omt-int-z3,killer16-sol50,killerSudoku2,8
NA,NA,Success,NA,NA,1,1,0,0,1.462,0,NA,1,0,0.00,NA,sat,killer16-sol51,killerSudoku2,1
NA,NA,Success,NA,NA,NA,NA,0,0,1.091,NA,NA,1,0,0.015,NA,chuffed,killer16-sol51,killerSudoku2,1
NA,NA,Success,NA,NA,1,1,0,0,1.044,NA,NA,1,NA,0.004724446,NA,smt-bv-flat,killer16-sol51,killerSudoku2,1
NA,NA,Success,NA,NA,1,1,0,0,0.976,NA,NA,1,NA,0.005279628,NA,smt-bv-nested,killer16-sol51,killerSudoku2,1
NA,NA,Success,NA,NA,1,1,0,0,3.356,NA,NA,1,NA,0.064169217,NA,smt-bv-nested-z3,killer16-sol51,killerSudoku2,1
NA,NA,Success,NA,NA,1,1,0,0,1.061,NA,NA,1,NA,0.00,NA,smt-bv-nested-z3-pairwisealldiff,killer16-sol51,killerSudoku2,1
NA,0,Success,NA,0,1,1,0,0,0.96,0,0,1,0,0.003,0,smt-idl-flat,killer16-sol51,killerSudoku2,1
NA,0,Success,NA,0,1,1,0,0,0.921,0,0,1,0,0.002,0,smt-idl-nested,killer16-sol51,killerSudoku2,1
NA,0,Success,NA,0,1,1,0,0,0.955,0,0,1,0,0.002,0,smt-lia-flat,killer16-sol51,killerSudoku2,1
NA,0,Success,NA,0,1,1,0,0,1.021,0,0,1,0,0.002,0,smt-lia-nested,killer16-sol51,killerSudoku2,1
NA,NA,Success,NA,NA,1,1,0,0,0.991,NA,NA,1,NA,0.00,NA,smt-nia-flat,killer16-sol51,killerSudoku2,1
NA,NA,Success,NA,NA,1,1,0,0,0.983,NA,NA,1,NA,0.00,NA,smt-nia-nested,killer16-sol51,killerSudoku2,1
NA,NA,Success,NA,NA,NA,NA,0,0,1.955,NA,NA,1,0,10.771,NA,fzn2omt-bv-mathsat,killer16-sol51,killerSudoku2,1
NA,NA,Success,NA,NA,NA,NA,0,0,4.993,NA,NA,1,0,4.404,NA,fzn2omt-bv-z3,killer16-sol51,killerSudoku2,1
NA,NA,Success,NA,NA,NA,NA,0,0,1.82,NA,NA,1,0,15.498,NA,fzn2omt-int-mathsat,killer16-sol51,killerSudoku2,1
NA,NA,Success,NA,NA,NA,NA,0,0,1.983,NA,NA,1,0,10.011,NA,fzn2omt-int-z3,killer16-sol51,killerSudoku2,1
NA,NA,Success,NA,NA,1,1,0,0,1.115,0,NA,1,0,0.00,NA,sat,killer16-sol51,killerSudoku2,3
NA,NA,Success,NA,NA,NA,NA,0,0,0.991,NA,NA,1,0,0.012,NA,chuffed,killer16-sol51,killerSudoku2,3
NA,NA,Success,NA,NA,1,1,0,0,1.122,NA,NA,1,NA,0.003544348,NA,smt-bv-flat,killer16-sol51,killerSudoku2,3
NA,NA,Success,NA,NA,1,1,0,0,1.071,NA,NA,1,NA,0.004463988,NA,smt-bv-nested,killer16-sol51,killerSudoku2,3
NA,NA,Success,NA,NA,1,1,0,0,1.099,NA,NA,1,NA,0.009259044,NA,smt-bv-nested-z3,killer16-sol51,killerSudoku2,3
NA,NA,Success,NA,NA,1,1,0,0,1.069,NA,NA,1,NA,0.00937426,NA,smt-bv-nested-z3-pairwisealldiff,killer16-sol51,killerSudoku2,3
NA,0,Success,NA,0,1,1,0,0,0.95,0,0,1,0,0.003,0,smt-idl-flat,killer16-sol51,killerSudoku2,3
NA,0,Success,NA,0,1,1,0,0,0.961,0,0,1,0,0.003,0,smt-idl-nested,killer16-sol51,killerSudoku2,3
NA,0,Success,NA,0,1,1,0,0,1.008,0,0,1,0,0.002,0,smt-lia-flat,killer16-sol51,killerSudoku2,3
NA,0,Success,NA,0,1,1,0,0,1.079,0,0,1,0,0.003,0,smt-lia-nested,killer16-sol51,killerSudoku2,3
NA,NA,Success,NA,NA,1,1,0,0,1.006,NA,NA,1,NA,0.00,NA,smt-nia-flat,killer16-sol51,killerSudoku2,3
NA,NA,Success,NA,NA,1,1,0,0,1.028,NA,NA,1,NA,0.00,NA,smt-nia-nested,killer16-sol51,killerSudoku2,3
NA,NA,Success,NA,NA,NA,NA,0,0,1.901,NA,NA,1,0,22.87,NA,fzn2omt-bv-mathsat,killer16-sol51,killerSudoku2,3
NA,NA,Success,NA,NA,NA,NA,0,0,1.998,NA,NA,1,0,2.248,NA,fzn2omt-bv-z3,killer16-sol51,killerSudoku2,3
NA,NA,Success,NA,NA,NA,NA,0,0,2.076,NA,NA,1,0,10.408,NA,fzn2omt-int-mathsat,killer16-sol51,killerSudoku2,3
NA,NA,Success,NA,NA,NA,NA,0,0,1.987,NA,NA,1,0,9.92,NA,fzn2omt-int-z3,killer16-sol51,killerSudoku2,3
NA,NA,Success,NA,NA,1,1,0,0,1.164,0,NA,1,0,0.00,NA,sat,killer16-sol51,killerSudoku2,8
NA,NA,Success,NA,NA,NA,NA,0,0,1.011,NA,NA,1,0,0.014,NA,chuffed,killer16-sol51,killerSudoku2,8
NA,NA,Success,NA,NA,1,1,0,0,0.976,NA,NA,1,NA,0.003108793,NA,smt-bv-flat,killer16-sol51,killerSudoku2,8
NA,NA,Success,NA,NA,1,1,0,0,0.977,NA,NA,1,NA,0.005989606,NA,smt-bv-nested,killer16-sol51,killerSudoku2,8
NA,NA,Success,NA,NA,1,1,0,0,1.061,NA,NA,1,NA,0.008819708,NA,smt-bv-nested-z3,killer16-sol51,killerSudoku2,8
NA,NA,Success,NA,NA,1,1,0,0,1.109,NA,NA,1,NA,0.008679819,NA,smt-bv-nested-z3-pairwisealldiff,killer16-sol51,killerSudoku2,8
NA,0,Success,NA,0,1,1,0,0,1.04,0,0,1,0,0.003,0,smt-idl-flat,killer16-sol51,killerSudoku2,8
NA,0,Success,NA,0,1,1,0,0,0.955,0,0,1,0,0.002,0,smt-idl-nested,killer16-sol51,killerSudoku2,8
NA,0,Success,NA,0,1,1,0,0,1.061,0,0,1,0,0.003,0,smt-lia-flat,killer16-sol51,killerSudoku2,8
NA,0,Success,NA,0,1,1,0,0,1.007,0,0,1,0,0.002,0,smt-lia-nested,killer16-sol51,killerSudoku2,8
NA,NA,Success,NA,NA,1,1,0,0,1.005,NA,NA,1,NA,0.00,NA,smt-nia-flat,killer16-sol51,killerSudoku2,8
NA,NA,Success,NA,NA,1,1,0,0,0.992,NA,NA,1,NA,0.00,NA,smt-nia-nested,killer16-sol51,killerSudoku2,8
NA,NA,Success,NA,NA,NA,NA,0,0,2.361,NA,NA,1,0,14.181,NA,fzn2omt-bv-mathsat,killer16-sol51,killerSudoku2,8
NA,NA,Success,NA,NA,NA,NA,0,0,1.825,NA,NA,1,0,2.115,NA,fzn2omt-bv-z3,killer16-sol51,killerSudoku2,8
NA,NA,Success,NA,NA,NA,NA,0,0,1.977,NA,NA,1,0,24.082,NA,fzn2omt-int-mathsat,killer16-sol51,killerSudoku2,8
NA,NA,Success,NA,NA,NA,NA,0,0,4.714,NA,NA,1,0,2.439,NA,fzn2omt-int-z3,killer16-sol51,killerSudoku2,8
NA,NA,Success,NA,NA,41506,7655,0,0,2.916,0,NA,1,0,0.18,NA,sat,killer16-sol52,killerSudoku2,1
NA,NA,Success,NA,NA,NA,NA,0,0,1.356,NA,NA,1,0,1.59,NA,chuffed,killer16-sol52,killerSudoku2,1
NA,NA,Success,NA,NA,9025,7779,0,0,3.069,NA,NA,1,NA,8.61096762,NA,smt-bv-flat,killer16-sol52,killerSudoku2,1
NA,NA,Success,NA,NA,1466,220,0,0,2.385,NA,NA,1,NA,3.437564041,NA,smt-bv-nested,killer16-sol52,killerSudoku2,1
NA,NA,Success,NA,NA,1466,220,0,0,2.607,NA,NA,1,NA,33.27,NA,smt-bv-nested-z3,killer16-sol52,killerSudoku2,1
NA,NA,Success,NA,NA,3909,220,0,0,2.025,NA,NA,1,NA,19.79,NA,smt-bv-nested-z3-pairwisealldiff,killer16-sol52,killerSudoku2,1
NA,706623,Success,NA,16,44294,7946,0,0,1.953,0,4949,1,0,0.971,42775,smt-idl-flat,killer16-sol52,killerSudoku2,1
NA,706623,Success,NA,16,44294,7946,0,0,1.947,0,4949,1,0,0.972,42775,smt-idl-nested,killer16-sol52,killerSudoku2,1
NA,6459885,Success,NA,10,9025,7779,0,0,3.129,0,25601,1,0,4.618,418724,smt-lia-flat,killer16-sol52,killerSudoku2,1
NA,6369282,Success,NA,11,1466,220,0,0,2.204,0,41522,1,0,9.085,515621,smt-lia-nested,killer16-sol52,killerSudoku2,1
NA,NA,Success,NA,NA,9025,7779,0,0,2.984,NA,NA,1,NA,2.11,NA,smt-nia-flat,killer16-sol52,killerSudoku2,1
NA,NA,Success,NA,NA,1466,220,0,0,2.673,NA,NA,1,NA,2.83,NA,smt-nia-nested,killer16-sol52,killerSudoku2,1
NA,NA,Success,NA,NA,NA,NA,0,0,2.271,NA,NA,1,0,58.08,NA,fzn2omt-bv-mathsat,killer16-sol52,killerSudoku2,1
NA,NA,Success,NA,NA,NA,NA,0,0,6.036,NA,NA,1,0,20.424,NA,fzn2omt-bv-z3,killer16-sol52,killerSudoku2,1
NA,NA,Success,NA,NA,NA,NA,0,0,1.898,NA,NA,1,0,1094.49,NA,fzn2omt-int-mathsat,killer16-sol52,killerSudoku2,1
NA,NA,Success,NA,NA,NA,NA,0,0,2.06,NA,NA,1,0,429.558,NA,fzn2omt-int-z3,killer16-sol52,killerSudoku2,1
NA,NA,Success,NA,NA,41506,7655,0,0,2.752,0,NA,1,0,0.22,NA,sat,killer16-sol52,killerSudoku2,3
NA,NA,Success,NA,NA,NA,NA,0,0,1.242,NA,NA,1,0,1.51,NA,chuffed,killer16-sol52,killerSudoku2,3
NA,NA,Success,NA,NA,9025,7779,0,0,2.908,NA,NA,1,NA,8.699620621,NA,smt-bv-flat,killer16-sol52,killerSudoku2,3
NA,NA,Success,NA,NA,1466,220,0,0,2.467,NA,NA,1,NA,3.885088778,NA,smt-bv-nested,killer16-sol52,killerSudoku2,3
NA,NA,Success,NA,NA,1466,220,0,0,2.63,NA,NA,1,NA,31.10,NA,smt-bv-nested-z3,killer16-sol52,killerSudoku2,3
NA,NA,Success,NA,NA,3909,220,0,0,1.957,NA,NA,1,NA,21.74,NA,smt-bv-nested-z3-pairwisealldiff,killer16-sol52,killerSudoku2,3
NA,949660,Success,NA,20,44294,7946,0,0,1.903,0,5795,1,0,1.156,53070,smt-idl-flat,killer16-sol52,killerSudoku2,3
NA,949660,Success,NA,20,44294,7946,0,0,1.973,0,5795,1,0,1.065,53070,smt-idl-nested,killer16-sol52,killerSudoku2,3
NA,14857962,Success,NA,12,9025,7779,0,0,2.802,0,49036,1,0,8.748,798336,smt-lia-flat,killer16-sol52,killerSudoku2,3
NA,3078055,Success,NA,9,1466,220,0,0,4.418,0,26324,1,0,4.906,336357,smt-lia-nested,killer16-sol52,killerSudoku2,3
NA,NA,Success,NA,NA,9025,7779,0,0,3.074,NA,NA,1,NA,2.47,NA,smt-nia-flat,killer16-sol52,killerSudoku2,3
NA,NA,Success,NA,NA,1466,220,0,0,2.439,NA,NA,1,NA,2.82,NA,smt-nia-nested,killer16-sol52,killerSudoku2,3
NA,NA,Success,NA,NA,NA,NA,0,0,2.011,NA,NA,1,0,73.317,NA,fzn2omt-bv-mathsat,killer16-sol52,killerSudoku2,3
NA,NA,Success,NA,NA,NA,NA,0,0,1.878,NA,NA,1,0,16.099,NA,fzn2omt-bv-z3,killer16-sol52,killerSudoku2,3
NA,NA,Success,NA,NA,NA,NA,0,0,1.797,NA,NA,1,0,435.572,NA,fzn2omt-int-z3,killer16-sol52,killerSudoku2,3
NA,NA,Success,NA,NA,41506,7655,0,0,3.054,0,NA,1,0,0.22,NA,sat,killer16-sol52,killerSudoku2,8
NA,NA,Success,NA,NA,NA,NA,0,0,1.233,NA,NA,1,0,1.566,NA,chuffed,killer16-sol52,killerSudoku2,8
NA,NA,Success,NA,NA,9025,7779,0,0,2.896,NA,NA,1,NA,8.918623615,NA,smt-bv-flat,killer16-sol52,killerSudoku2,8
NA,NA,Success,NA,NA,1466,220,0,0,2.55,NA,NA,1,NA,3.521572377,NA,smt-bv-nested,killer16-sol52,killerSudoku2,8
NA,NA,Success,NA,NA,1466,220,0,0,2.725,NA,NA,1,NA,34.64,NA,smt-bv-nested-z3,killer16-sol52,killerSudoku2,8
NA,NA,Success,NA,NA,3909,220,0,0,2.183,NA,NA,1,NA,20.26,NA,smt-bv-nested-z3-pairwisealldiff,killer16-sol52,killerSudoku2,8
NA,815517,Success,NA,18,44294,7946,0,0,1.98,0,5821,1,0,1.002,49233,smt-idl-flat,killer16-sol52,killerSudoku2,8
NA,815517,Success,NA,18,44294,7946,0,0,2.09,0,5821,1,0,1.067,49233,smt-idl-nested,killer16-sol52,killerSudoku2,8
NA,11116459,Success,NA,11,9025,7779,0,0,3.232,0,42183,1,0,7.074,630560,smt-lia-flat,killer16-sol52,killerSudoku2,8
NA,8348283,Success,NA,12,1466,220,0,0,2.236,0,53896,1,0,12.285,674846,smt-lia-nested,killer16-sol52,killerSudoku2,8
NA,NA,Success,NA,NA,9025,7779,0,0,3.15,NA,NA,1,NA,2.13,NA,smt-nia-flat,killer16-sol52,killerSudoku2,8
NA,NA,Success,NA,NA,1466,220,0,0,2.533,NA,NA,1,NA,2.67,NA,smt-nia-nested,killer16-sol52,killerSudoku2,8
NA,NA,Success,NA,NA,NA,NA,0,0,2.165,NA,NA,1,0,114.291,NA,fzn2omt-bv-mathsat,killer16-sol52,killerSudoku2,8
NA,NA,Success,NA,NA,NA,NA,0,0,2.031,NA,NA,1,0,15.504,NA,fzn2omt-bv-z3,killer16-sol52,killerSudoku2,8
NA,NA,Success,NA,NA,NA,NA,0,0,1.913,NA,NA,1,0,2466.561,NA,fzn2omt-int-mathsat,killer16-sol52,killerSudoku2,8
NA,NA,Success,NA,NA,NA,NA,0,0,1.973,NA,NA,1,0,431.405,NA,fzn2omt-int-z3,killer16-sol52,killerSudoku2,8
NA,NA,Success,NA,NA,60618,10006,0,0,2.808,0,NA,1,0,2.19,NA,sat,killer16-sol53,killerSudoku2,1
NA,NA,Success,NA,NA,NA,NA,0,0,1.209,NA,NA,1,0,7.671,NA,chuffed,killer16-sol53,killerSudoku2,1
NA,NA,Success,NA,NA,11141,9786,0,0,3.186,NA,NA,1,NA,12.772930399,NA,smt-bv-flat,killer16-sol53,killerSudoku2,1
NA,NA,Success,NA,NA,1584,229,0,0,2.777,NA,NA,1,NA,10.407678514,NA,smt-bv-nested,killer16-sol53,killerSudoku2,1
NA,NA,Success,NA,NA,1584,229,0,0,2.747,NA,NA,1,NA,386.90,NA,smt-bv-nested-z3,killer16-sol53,killerSudoku2,1
NA,NA,Success,NA,NA,4348,229,0,0,2.182,NA,NA,1,NA,34.82,NA,smt-bv-nested-z3-pairwisealldiff,killer16-sol53,killerSudoku2,1
NA,12660326,Success,NA,159,64294,10322,0,0,2.185,0,72146,1,0,11.496,519774,smt-idl-flat,killer16-sol53,killerSudoku2,1
NA,12660326,Success,NA,159,64294,10322,0,0,2.206,0,72146,1,0,11.628,519774,smt-idl-nested,killer16-sol53,killerSudoku2,1
NA,87796073,Success,NA,16,11141,9786,0,0,3.029,0,254074,1,0,54.983,3020976,smt-lia-flat,killer16-sol53,killerSudoku2,1
NA,36475802,Success,NA,15,1584,229,0,0,2.047,0,223876,1,0,50.673,2280754,smt-lia-nested,killer16-sol53,killerSudoku2,1
NA,NA,Success,NA,NA,11141,9786,0,0,3.02,NA,NA,1,NA,14.93,NA,smt-nia-flat,killer16-sol53,killerSudoku2,1
NA,NA,Success,NA,NA,1584,229,0,0,2.31,NA,NA,1,NA,22.44,NA,smt-nia-nested,killer16-sol53,killerSudoku2,1
NA,NA,Success,NA,NA,NA,NA,0,0,1.969,NA,NA,1,0,29.725,NA,fzn2omt-bv-z3,killer16-sol53,killerSudoku2,1
NA,NA,Success,NA,NA,NA,NA,0,0,1.875,NA,NA,1,0,1499.819,NA,fzn2omt-int-mathsat,killer16-sol53,killerSudoku2,1
NA,NA,Success,NA,NA,NA,NA,0,0,1.873,NA,NA,1,0,3598.384,NA,fzn2omt-int-z3,killer16-sol53,killerSudoku2,1
NA,NA,Success,NA,NA,60618,10006,0,0,2.546,0,NA,1,0,4.02,NA,sat,killer16-sol53,killerSudoku2,3
NA,NA,Success,NA,NA,NA,NA,0,0,1.172,NA,NA,1,0,7.972,NA,chuffed,killer16-sol53,killerSudoku2,3
NA,NA,Success,NA,NA,11141,9786,0,0,3.173,NA,NA,1,NA,13.012102834,NA,smt-bv-flat,killer16-sol53,killerSudoku2,3
NA,NA,Success,NA,NA,1584,229,0,0,2.06,NA,NA,1,NA,10.039689368,NA,smt-bv-nested,killer16-sol53,killerSudoku2,3
NA,NA,Success,NA,NA,1584,229,0,0,2.889,NA,NA,1,NA,379.91,NA,smt-bv-nested-z3,killer16-sol53,killerSudoku2,3
NA,NA,Success,NA,NA,4348,229,0,0,1.964,NA,NA,1,NA,33.38,NA,smt-bv-nested-z3-pairwisealldiff,killer16-sol53,killerSudoku2,3
NA,19047861,Success,NA,209,64294,10322,0,0,1.994,0,104068,1,0,17.175,728792,smt-idl-flat,killer16-sol53,killerSudoku2,3
NA,19047861,Success,NA,209,64294,10322,0,0,2.045,0,104068,1,0,16.442,728792,smt-idl-nested,killer16-sol53,killerSudoku2,3
NA,465461738,Success,NA,20,11141,9786,0,0,3.022,0,1211583,1,0,441.528,11814527,smt-lia-flat,killer16-sol53,killerSudoku2,3
NA,57892259,Success,NA,16,1584,229,0,0,2.534,0,331974,1,0,82.009,3092004,smt-lia-nested,killer16-sol53,killerSudoku2,3
NA,NA,Success,NA,NA,11141,9786,0,0,3.604,NA,NA,1,NA,14.98,NA,smt-nia-flat,killer16-sol53,killerSudoku2,3
NA,NA,Success,NA,NA,1584,229,0,0,2.351,NA,NA,1,NA,22.48,NA,smt-nia-nested,killer16-sol53,killerSudoku2,3
NA,NA,Success,NA,NA,NA,NA,0,0,2.157,NA,NA,1,0,30.016,NA,fzn2omt-bv-z3,killer16-sol53,killerSudoku2,3
NA,NA,Success,NA,NA,60618,10006,0,0,2.812,0,NA,1,0,2.61,NA,sat,killer16-sol53,killerSudoku2,8
NA,NA,Success,NA,NA,NA,NA,0,0,1.43,NA,NA,1,0,9.236,NA,chuffed,killer16-sol53,killerSudoku2,8
NA,NA,Success,NA,NA,11141,9786,0,0,3.632,NA,NA,1,NA,13.074514183,NA,smt-bv-flat,killer16-sol53,killerSudoku2,8
NA,NA,Success,NA,NA,1584,229,0,0,2.559,NA,NA,1,NA,10.475489506,NA,smt-bv-nested,killer16-sol53,killerSudoku2,8
NA,NA,Success,NA,NA,1584,229,0,0,2.435,NA,NA,1,NA,385.39,NA,smt-bv-nested-z3,killer16-sol53,killerSudoku2,8
NA,NA,Success,NA,NA,4348,229,0,0,2.161,NA,NA,1,NA,38.13,NA,smt-bv-nested-z3-pairwisealldiff,killer16-sol53,killerSudoku2,8
NA,19591415,Success,NA,209,64294,10322,0,0,2.072,0,100099,1,0,17.346,681400,smt-idl-flat,killer16-sol53,killerSudoku2,8
NA,19591415,Success,NA,209,64294,10322,0,0,6.121,0,100099,1,0,20.618,681400,smt-idl-nested,killer16-sol53,killerSudoku2,8
NA,130026487,Success,NA,16,11141,9786,0,0,3.319,0,333662,1,0,82.382,3955135,smt-lia-flat,killer16-sol53,killerSudoku2,8
NA,38793245,Success,NA,15,1584,229,0,0,2.325,0,235264,1,0,56.599,2415387,smt-lia-nested,killer16-sol53,killerSudoku2,8
NA,NA,Success,NA,NA,11141,9786,0,0,3.413,NA,NA,1,NA,14.67,NA,smt-nia-flat,killer16-sol53,killerSudoku2,8
NA,NA,Success,NA,NA,1584,229,0,0,2.482,NA,NA,1,NA,22.78,NA,smt-nia-nested,killer16-sol53,killerSudoku2,8
NA,NA,Success,NA,NA,NA,NA,0,0,2.179,NA,NA,1,0,29.494,NA,fzn2omt-bv-z3,killer16-sol53,killerSudoku2,8
NA,NA,Success,NA,NA,59389,9946,0,0,3.064,0,NA,1,0,7.60,NA,sat,killer16-sol54,killerSudoku2,1
NA,NA,Success,NA,NA,NA,NA,0,0,1.256,NA,NA,1,0,11.818,NA,chuffed,killer16-sol54,killerSudoku2,1
NA,NA,Success,NA,NA,10995,9638,0,0,2.752,NA,NA,1,NA,16.040254823,NA,smt-bv-flat,killer16-sol54,killerSudoku2,1
NA,NA,Success,NA,NA,1587,230,0,0,3.165,NA,NA,1,NA,17.743121975,NA,smt-bv-nested,killer16-sol54,killerSudoku2,1
NA,NA,Success,NA,NA,1587,230,0,0,2.798,NA,NA,1,NA,357.67,NA,smt-bv-nested-z3,killer16-sol54,killerSudoku2,1
NA,NA,Success,NA,NA,4380,230,0,0,1.975,NA,NA,1,NA,75.22,NA,smt-bv-nested-z3-pairwisealldiff,killer16-sol54,killerSudoku2,1
NA,39492480,Success,NA,348,63306,10303,0,0,2.131,0,176023,1,0,31.176,1416979,smt-idl-flat,killer16-sol54,killerSudoku2,1
NA,39492480,Success,NA,348,63306,10303,0,0,2.157,0,176023,1,0,30.866,1416979,smt-idl-nested,killer16-sol54,killerSudoku2,1
NA,56895978,Success,NA,14,10995,9638,0,0,3.277,0,163307,1,0,36.615,1960055,smt-lia-flat,killer16-sol54,killerSudoku2,1
NA,60713325,Success,NA,16,1587,230,0,0,2.042,0,316446,1,0,84.339,2708266,smt-lia-nested,killer16-sol54,killerSudoku2,1
NA,NA,Success,NA,NA,10995,9638,0,0,3.425,NA,NA,1,NA,13.99,NA,smt-nia-flat,killer16-sol54,killerSudoku2,1
NA,NA,Success,NA,NA,1587,230,0,0,2.385,NA,NA,1,NA,85.17,NA,smt-nia-nested,killer16-sol54,killerSudoku2,1
